customer_id,frequency,monetary,avg_order_value,first_order,last_order,recency,avg_rating,review_count,cluster
4245,2,6103.429999999999,3051.7149999999997,2023-11-16,2023-12-31,1,0.0,0.0,1
4246,1,2632.38,2632.38,2024-07-05,2024-07-05,-186,0.0,0.0,3
4247,1,2294.64,2294.64,2024-09-29,2024-09-29,-272,0.0,0.0,3
4248,2,9846.48,4923.24,2024-01-08,2024-07-18,-199,0.0,0.0,1
4249,1,4623.2,4623.2,2023-11-06,2023-11-06,56,0.0,0.0,0
4250,2,2318.44,1159.22,2024-05-05,2024-10-03,-276,0.0,0.0,1
4251,1,5665.26,5665.26,2024-02-22,2024-02-22,-52,0.0,0.0,0
4252,1,3032.08,3032.08,2024-03-05,2024-03-05,-64,0.0,0.0,0
4253,2,2647.4300000000003,1323.7150000000001,2023-12-01,2024-01-27,-26,0.0,0.0,0
4254,1,627.75,627.75,2024-05-24,2024-05-24,-144,0.0,0.0,3
4255,1,5064.0,5064.0,2024-02-14,2024-02-14,-44,0.0,0.0,0
4256,2,879.0999999999999,439.54999999999995,2024-03-14,2024-09-10,-253,0.0,0.0,1
4257,2,13027.369999999999,6513.6849999999995,2024-01-24,2024-06-04,-155,0.0,0.0,1
4258,2,3596.33,1798.165,2024-08-09,2024-08-31,-243,0.0,0.0,1
4259,2,3019.21,1509.605,2024-03-08,2024-09-15,-258,0.0,0.0,1
4260,2,4919.48,2459.74,2024-01-15,2024-10-13,-286,0.0,0.0,1
4261,1,76.79,76.79,2023-12-24,2023-12-24,8,0.0,0.0,0
4262,2,2759.69,1379.845,2024-02-05,2024-05-06,-126,0.0,0.0,1
4263,2,6756.75,3378.375,2024-04-18,2024-10-11,-284,0.0,0.0,1
4264,2,10451.88,5225.94,2024-04-01,2024-08-26,-238,0.0,0.0,1
4265,2,1778.77,889.385,2023-12-13,2024-07-08,-189,0.0,0.0,1
4266,1,281.16,281.16,2024-03-04,2024-03-04,-63,0.0,0.0,0
4267,2,1642.97,821.485,2024-02-22,2024-06-28,-179,0.0,0.0,1
4268,1,1092.54,1092.54,2024-04-14,2024-04-14,-104,0.0,0.0,0
4269,2,1005.44,502.72,2023-12-16,2024-09-16,-259,0.0,0.0,1
4270,1,3638.35,3638.35,2024-03-01,2024-03-01,-60,0.0,0.0,0
4271,2,5752.68,2876.34,2023-12-31,2024-06-28,-179,0.0,0.0,1
4272,1,485.08,485.08,2024-03-03,2024-03-03,-62,0.0,0.0,0
4273,2,2814.26,1407.13,2024-04-21,2024-05-21,-141,0.0,0.0,1
4274,2,6959.14,3479.57,2024-07-08,2024-10-01,-274,0.0,0.0,1
4275,2,4847.67,2423.835,2024-01-20,2024-08-20,-232,0.0,0.0,1
4276,2,6534.91,3267.455,2024-05-26,2024-09-30,-273,0.0,0.0,1
4277,1,247.87,247.87,2024-04-14,2024-04-14,-104,0.0,0.0,0
4278,2,2617.08,1308.54,2023-12-23,2024-06-25,-176,0.0,0.0,1
4279,1,1883.53,1883.53,2024-09-20,2024-09-20,-263,0.0,0.0,3
4280,2,9182.37,4591.185,2023-12-05,2023-12-14,18,0.0,0.0,1
4281,2,6427.66,3213.83,2023-11-19,2024-08-01,-213,0.0,0.0,1
4282,1,1873.38,1873.38,2023-11-17,2023-11-17,45,0.0,0.0,0
4283,1,448.33,448.33,2023-12-02,2023-12-02,30,0.0,0.0,0
4284,1,2442.2,2442.2,2024-10-16,2024-10-16,-289,0.0,0.0,3
4285,2,12773.689999999999,6386.844999999999,2024-06-15,2024-09-21,-264,0.0,0.0,1
4286,1,764.75,764.75,2024-07-08,2024-07-08,-189,0.0,0.0,3
4287,2,1112.9,556.45,2023-12-21,2024-06-03,-154,0.0,0.0,1
4288,1,6373.43,6373.43,2024-10-21,2024-10-21,-294,0.0,0.0,3
4289,2,11773.26,5886.63,2024-01-13,2024-03-15,-74,0.0,0.0,1
4290,1,4929.26,4929.26,2024-09-13,2024-09-13,-256,0.0,0.0,3
4291,1,1854.68,1854.68,2024-03-11,2024-03-11,-70,0.0,0.0,0
4292,1,1950.9,1950.9,2024-04-04,2024-04-04,-94,0.0,0.0,0
4293,1,3064.36,3064.36,2024-10-12,2024-10-12,-285,0.0,0.0,3
4294,1,456.56,456.56,2023-12-05,2023-12-05,27,0.0,0.0,0
4295,2,6303.03,3151.515,2024-05-19,2024-09-24,-267,0.0,0.0,1
4296,2,10614.39,5307.195,2024-05-17,2024-08-14,-226,0.0,0.0,1
4297,1,1968.12,1968.12,2024-05-30,2024-05-30,-150,0.0,0.0,3
4298,1,2405.02,2405.02,2024-07-20,2024-07-20,-201,0.0,0.0,3
4299,1,1530.18,1530.18,2024-01-04,2024-01-04,-3,0.0,0.0,0
4300,2,9624.33,4812.165,2024-01-27,2024-02-13,-43,0.0,0.0,1
4301,2,6999.96,3499.98,2024-07-31,2024-11-01,-305,0.0,0.0,1
4302,1,333.3,333.3,2024-08-19,2024-08-19,-231,0.0,0.0,3
4303,1,710.52,710.52,2024-10-25,2024-10-25,-298,0.0,0.0,3
4304,2,6555.84,3277.92,2023-11-23,2024-10-01,-274,0.0,0.0,1
4305,1,334.53,334.53,2023-11-27,2023-11-27,35,0.0,0.0,0
4306,1,4458.72,4458.72,2024-03-19,2024-03-19,-78,0.0,0.0,0
4307,1,2315.16,2315.16,2024-03-20,2024-03-20,-79,0.0,0.0,0
4308,1,1561.2,1561.2,2024-01-20,2024-01-20,-19,0.0,0.0,0
4309,2,2786.5,1393.25,2023-11-16,2024-05-23,-143,0.0,0.0,1
4310,2,11118.26,5559.13,2023-12-25,2024-07-25,-206,0.0,0.0,1
4311,2,6873.57,3436.785,2024-01-12,2024-04-15,-105,0.0,0.0,1
4312,1,920.08,920.08,2023-11-18,2023-11-18,44,0.0,0.0,0
4313,2,2350.88,1175.44,2024-04-12,2024-05-21,-141,0.0,0.0,1
4314,1,2016.39,2016.39,2024-03-01,2024-03-01,-60,0.0,0.0,0
4315,2,8940.9,4470.45,2024-03-18,2024-09-14,-257,0.0,0.0,1
4316,2,7709.85,3854.925,2024-03-09,2024-04-07,-97,0.0,0.0,1
4317,1,3572.24,3572.24,2024-08-07,2024-08-07,-219,0.0,0.0,3
4318,1,1605.84,1605.84,2023-11-25,2023-11-25,37,0.0,0.0,0
4319,2,4399.66,2199.83,2024-07-22,2024-09-13,-256,0.0,0.0,1
4320,2,3040.7200000000003,1520.3600000000001,2023-11-21,2024-06-02,-153,0.0,0.0,1
4321,1,5092.96,5092.96,2023-11-27,2023-11-27,35,0.0,0.0,0
4322,2,8213.130000000001,4106.5650000000005,2023-11-19,2024-04-30,-120,0.0,0.0,1
4323,2,12562.2,6281.1,2024-03-09,2024-05-22,-142,0.0,0.0,1
4324,2,568.04,284.02,2024-05-16,2024-05-24,-144,0.0,0.0,1
4325,1,4273.65,4273.65,2024-10-20,2024-10-20,-293,0.0,0.0,3
4326,2,2161.92,1080.96,2024-01-18,2024-01-23,-22,0.0,0.0,0
4327,1,934.29,934.29,2023-11-13,2023-11-13,49,0.0,0.0,0
4328,1,7472.8,7472.8,2024-02-12,2024-02-12,-42,0.0,0.0,0
4329,2,2667.82,1333.91,2024-05-30,2024-06-05,-156,0.0,0.0,1
4330,2,3830.1899999999996,1915.0949999999998,2024-07-26,2024-10-02,-275,0.0,0.0,1
4331,2,6225.0,3112.5,2024-03-07,2024-03-29,-88,0.0,0.0,1
4332,2,7413.92,3706.96,2023-12-03,2024-01-01,0,0.0,0.0,1
4333,1,588.06,588.06,2024-10-04,2024-10-04,-277,0.0,0.0,3
4334,2,2739.92,1369.96,2024-04-02,2024-10-28,-301,0.0,0.0,1
4335,1,5099.12,5099.12,2024-02-29,2024-02-29,-59,0.0,0.0,0
4336,2,6423.950000000001,3211.9750000000004,2024-04-20,2024-08-05,-217,0.0,0.0,1
4337,2,2751.29,1375.645,2024-05-18,2024-07-20,-201,0.0,0.0,1
4338,1,7185.9,7185.9,2023-12-14,2023-12-14,18,0.0,0.0,0
4339,1,1379.86,1379.86,2023-11-23,2023-11-23,39,0.0,0.0,0
4340,1,1407.64,1407.64,2024-08-13,2024-08-13,-225,0.0,0.0,3
4341,1,5394.18,5394.18,2024-03-21,2024-03-21,-80,0.0,0.0,0
4342,2,555.51,277.755,2024-05-19,2024-10-04,-277,0.0,0.0,1
4343,1,6607.24,6607.24,2024-06-30,2024-06-30,-181,0.0,0.0,3
4344,2,3045.92,1522.96,2024-02-19,2024-05-29,-149,0.0,0.0,1
4345,1,96.3,96.3,2023-11-09,2023-11-09,53,0.0,0.0,0
4346,1,7060.8,7060.8,2024-03-26,2024-03-26,-85,0.0,0.0,0
4347,2,1894.56,947.28,2023-11-15,2024-09-22,-265,0.0,0.0,1
4348,1,148.35,148.35,2024-10-20,2024-10-20,-293,0.0,0.0,3
4349,2,4861.16,2430.58,2024-09-03,2024-09-24,-267,0.0,0.0,1
4350,2,6078.639999999999,3039.3199999999997,2024-01-09,2024-05-07,-127,0.0,0.0,1
4351,2,12705.1,6352.55,2024-02-18,2024-11-04,-308,0.0,0.0,1
4352,1,1882.14,1882.14,2024-07-16,2024-07-16,-197,0.0,0.0,3
4353,1,4572.24,4572.24,2024-05-13,2024-05-13,-133,0.0,0.0,3
4354,2,4078.5600000000004,2039.2800000000002,2024-02-01,2024-08-28,-240,0.0,0.0,1
4355,2,10182.84,5091.42,2024-03-30,2024-04-11,-101,0.0,0.0,1
4356,2,2011.71,1005.855,2023-11-06,2024-02-20,-50,0.0,0.0,1
4357,2,12304.14,6152.07,2023-12-31,2024-03-24,-83,0.0,0.0,1
4358,1,6539.12,6539.12,2024-08-24,2024-08-24,-236,0.0,0.0,3
4359,1,4016.66,4016.66,2023-11-16,2023-11-16,46,0.0,0.0,0
4360,1,222.8,222.8,2024-07-14,2024-07-14,-195,0.0,0.0,3
4361,1,2131.2,2131.2,2024-06-11,2024-06-11,-162,0.0,0.0,3
4362,2,8745.619999999999,4372.8099999999995,2023-12-10,2024-09-19,-262,0.0,0.0,1
4363,1,743.49,743.49,2024-06-02,2024-06-02,-153,0.0,0.0,3
4364,1,2183.21,2183.21,2024-10-30,2024-10-30,-303,0.0,0.0,3
4365,2,7089.55,3544.775,2024-01-26,2024-03-20,-79,0.0,0.0,1
4366,2,3748.14,1874.07,2024-05-22,2024-09-06,-249,0.0,0.0,1
4367,1,4423.28,4423.28,2024-04-28,2024-04-28,-118,0.0,0.0,0
4368,2,7235.76,3617.88,2023-12-17,2024-08-25,-237,0.0,0.0,1
4369,1,1045.23,1045.23,2024-08-21,2024-08-21,-233,0.0,0.0,3
4370,1,1408.32,1408.32,2024-04-27,2024-04-27,-117,0.0,0.0,0
4371,2,3580.86,1790.43,2023-12-14,2024-08-06,-218,0.0,0.0,1
4372,2,8824.47,4412.235,2023-11-13,2024-11-02,-306,0.0,0.0,1
4373,1,2973.48,2973.48,2024-01-30,2024-01-30,-29,0.0,0.0,0
4374,1,43.54,43.54,2024-09-27,2024-09-27,-270,0.0,0.0,3
4375,1,485.3,485.3,2024-07-07,2024-07-07,-188,0.0,0.0,3
4376,2,5264.81,2632.405,2024-07-12,2024-09-02,-245,0.0,0.0,1
4377,2,6186.860000000001,3093.4300000000003,2024-08-21,2024-08-24,-236,0.0,0.0,1
4378,2,3687.66,1843.83,2024-07-12,2024-08-24,-236,0.0,0.0,1
4379,1,2931.55,2931.55,2024-10-25,2024-10-25,-298,0.0,0.0,3
4380,1,5216.19,5216.19,2024-07-03,2024-07-03,-184,0.0,0.0,3
4381,2,4505.01,2252.505,2024-08-06,2024-09-08,-251,0.0,0.0,1
4382,2,5456.24,2728.12,2024-07-19,2024-08-11,-223,0.0,0.0,1
4383,2,9085.5,4542.75,2024-03-27,2024-05-06,-126,0.0,0.0,1
4384,2,2037.6399999999999,1018.8199999999999,2024-03-22,2024-07-12,-193,0.0,0.0,1
4385,2,6321.549999999999,3160.7749999999996,2023-11-19,2024-01-15,-14,0.0,0.0,1
4386,2,1810.83,905.415,2024-05-02,2024-05-03,-123,0.0,0.0,1
4387,1,857.23,857.23,2024-05-26,2024-05-26,-146,0.0,0.0,3
4388,1,2024.61,2024.61,2024-09-20,2024-09-20,-263,0.0,0.0,3
4389,2,10116.6,5058.3,2023-12-09,2024-08-04,-216,0.0,0.0,1
4390,2,10126.08,5063.04,2024-03-16,2024-07-21,-202,0.0,0.0,1
4391,2,2983.94,1491.97,2024-07-02,2024-09-14,-257,0.0,0.0,1
4392,2,10908.14,5454.07,2024-03-19,2024-04-11,-101,0.0,0.0,1
4393,2,6614.03,3307.015,2024-05-28,2024-08-21,-233,0.0,0.0,1
4394,2,5584.5599999999995,2792.2799999999997,2024-03-02,2024-10-26,-299,0.0,0.0,1
4395,2,4570.36,2285.18,2024-03-02,2024-03-03,-62,0.0,0.0,1
4396,1,6246.56,6246.56,2024-02-21,2024-02-21,-51,0.0,0.0,0
4397,2,2217.3999999999996,1108.6999999999998,2024-07-09,2024-09-19,-262,0.0,0.0,1
4398,2,8649.33,4324.665,2024-03-05,2024-05-20,-140,0.0,0.0,1
4399,1,5297.31,5297.31,2024-09-24,2024-09-24,-267,0.0,0.0,3
4400,1,807.1,807.1,2024-01-01,2024-01-01,0,0.0,0.0,0
4401,2,1071.94,535.97,2024-02-03,2024-09-09,-252,0.0,0.0,1
4402,1,1428.9,1428.9,2024-05-06,2024-05-06,-126,0.0,0.0,3
4403,2,4466.71,2233.355,2024-07-02,2024-09-08,-251,0.0,0.0,1
4404,1,904.62,904.62,2024-03-25,2024-03-25,-84,0.0,0.0,0
4405,2,8166.799999999999,4083.3999999999996,2024-02-01,2024-04-09,-99,0.0,0.0,1
4406,1,292.26,292.26,2024-09-20,2024-09-20,-263,0.0,0.0,3
4407,1,3792.67,3792.67,2024-03-16,2024-03-16,-75,0.0,0.0,0
4408,1,2155.12,2155.12,2024-10-25,2024-10-25,-298,0.0,0.0,3
4409,1,1787.82,1787.82,2024-06-21,2024-06-21,-172,0.0,0.0,3
4410,1,5727.18,5727.18,2024-01-13,2024-01-13,-12,0.0,0.0,0
4411,2,2434.9300000000003,1217.4650000000001,2024-06-29,2024-07-08,-189,0.0,0.0,1
4412,1,2157.6,2157.6,2023-12-18,2023-12-18,14,0.0,0.0,0
4413,2,6775.68,3387.84,2024-05-12,2024-06-28,-179,0.0,0.0,1
4414,1,1339.66,1339.66,2024-06-23,2024-06-23,-174,0.0,0.0,3
4415,1,747.48,747.48,2024-03-03,2024-03-03,-62,0.0,0.0,0
4416,1,5497.76,5497.76,2024-07-23,2024-07-23,-204,0.0,0.0,3
4417,2,8712.84,4356.42,2023-11-21,2024-08-11,-223,0.0,0.0,1
4418,2,5388.03,2694.015,2023-11-27,2024-06-25,-176,0.0,0.0,1
4419,2,386.28999999999996,193.14499999999998,2023-12-22,2024-03-01,-60,0.0,0.0,0
4420,2,2143.6400000000003,1071.8200000000002,2024-04-04,2024-06-28,-179,0.0,0.0,1
4421,1,5774.37,5774.37,2024-02-24,2024-02-24,-54,0.0,0.0,0
4422,2,2989.58,1494.79,2024-05-16,2024-06-10,-161,0.0,0.0,1
4423,2,6886.88,3443.44,2024-04-04,2024-09-11,-254,0.0,0.0,1
4424,2,2239.56,1119.78,2023-12-23,2024-07-29,-210,0.0,0.0,1
4425,2,5713.42,2856.71,2023-11-28,2024-08-02,-214,0.0,0.0,1
4426,2,2783.91,1391.955,2024-02-06,2024-02-10,-40,0.0,0.0,1
4427,1,966.69,966.69,2024-02-24,2024-02-24,-54,0.0,0.0,0
4428,2,8181.2,4090.6,2024-08-03,2024-11-03,-307,0.0,0.0,1
4429,2,1424.05,712.025,2024-02-10,2024-02-18,-48,0.0,0.0,0
4430,2,5673.36,2836.68,2024-02-05,2024-05-25,-145,0.0,0.0,1
4431,1,436.81,436.81,2024-01-28,2024-01-28,-27,0.0,0.0,0
4432,2,2739.4,1369.7,2023-12-14,2024-09-11,-254,0.0,0.0,1
4433,2,2997.33,1498.665,2024-03-02,2024-04-09,-99,0.0,0.0,1
4434,1,926.46,926.46,2024-06-19,2024-06-19,-170,0.0,0.0,3
4435,1,1102.14,1102.14,2024-08-01,2024-08-01,-213,0.0,0.0,3
4436,1,2045.37,2045.37,2024-03-20,2024-03-20,-79,0.0,0.0,0
4437,1,225.53,225.53,2024-03-19,2024-03-19,-78,0.0,0.0,0
4438,2,6235.77,3117.885,2023-11-21,2024-09-13,-256,0.0,0.0,1
4439,2,5071.12,2535.56,2024-04-21,2024-07-17,-198,0.0,0.0,1
4440,2,4373.58,2186.79,2023-11-27,2024-08-26,-238,0.0,0.0,1
4441,1,1705.69,1705.69,2024-09-07,2024-09-07,-250,0.0,0.0,3
4442,2,11577.54,5788.77,2024-03-16,2024-09-09,-252,0.0,0.0,1
4443,1,330.4,330.4,2024-10-16,2024-10-16,-289,0.0,0.0,3
4444,1,7262.73,7262.73,2024-09-27,2024-09-27,-270,0.0,0.0,3
4445,1,4816.8,4816.8,2024-02-15,2024-02-15,-45,0.0,0.0,0
4446,2,5192.3,2596.15,2024-10-26,2024-10-31,-304,0.0,0.0,1
4447,2,2427.25,1213.625,2024-01-08,2024-05-14,-134,0.0,0.0,1
4448,1,2257.84,2257.84,2024-04-07,2024-04-07,-97,0.0,0.0,0
4449,1,4692.33,4692.33,2023-11-15,2023-11-15,47,0.0,0.0,0
4450,2,7432.28,3716.14,2024-05-05,2024-07-25,-206,0.0,0.0,1
4451,1,1275.8,1275.8,2024-08-12,2024-08-12,-224,0.0,0.0,3
4452,1,2594.91,2594.91,2023-12-14,2023-12-14,18,0.0,0.0,0
4453,2,5998.82,2999.41,2023-11-27,2024-04-17,-107,0.0,0.0,1
4454,1,3491.95,3491.95,2024-03-18,2024-03-18,-77,0.0,0.0,0
4455,1,2460.06,2460.06,2023-12-22,2023-12-22,10,0.0,0.0,0
4456,1,2109.9,2109.9,2024-09-23,2024-09-23,-266,0.0,0.0,3
4457,1,4857.14,4857.14,2024-02-19,2024-02-19,-49,0.0,0.0,0
4458,1,2660.67,2660.67,2024-08-30,2024-08-30,-242,0.0,0.0,3
4459,1,5958.99,5958.99,2024-02-13,2024-02-13,-43,0.0,0.0,0
4460,2,2724.0699999999997,1362.0349999999999,2023-11-09,2024-09-27,-270,0.0,0.0,1
4461,1,98.78,98.78,2024-01-24,2024-01-24,-23,0.0,0.0,0
4462,1,555.48,555.48,2024-02-19,2024-02-19,-49,0.0,0.0,0
4463,2,1773.01,886.505,2024-01-28,2024-04-25,-115,0.0,0.0,1
4464,2,4948.26,2474.13,2024-03-17,2024-08-21,-233,0.0,0.0,1
4465,2,14345.400000000001,7172.700000000001,2024-02-13,2024-09-27,-270,0.0,0.0,1
4466,1,2132.91,2132.91,2024-09-09,2024-09-09,-252,0.0,0.0,3
4467,2,2940.94,1470.47,2024-02-08,2024-09-30,-273,0.0,0.0,1
4468,2,4936.99,2468.495,2023-11-25,2024-06-13,-164,0.0,0.0,1
4469,1,7684.64,7684.64,2024-02-29,2024-02-29,-59,0.0,0.0,0
4470,2,2570.56,1285.28,2024-01-30,2024-06-15,-166,0.0,0.0,1
4471,2,4043.91,2021.955,2024-01-07,2024-03-25,-84,0.0,0.0,1
4472,1,3964.49,3964.49,2023-12-19,2023-12-19,13,0.0,0.0,0
4473,1,2240.88,2240.88,2023-11-14,2023-11-14,48,0.0,0.0,0
4474,2,3898.5699999999997,1949.2849999999999,2023-11-27,2024-05-30,-150,0.0,0.0,1
4475,2,8051.55,4025.775,2024-03-10,2024-07-24,-205,0.0,0.0,1
4476,1,1219.42,1219.42,2024-02-27,2024-02-27,-57,0.0,0.0,0
4477,2,4321.29,2160.645,2024-10-19,2024-10-22,-295,0.0,0.0,1
4478,1,475.69,475.69,2024-09-04,2024-09-04,-247,0.0,0.0,3
4479,1,7907.09,7907.09,2024-01-22,2024-01-22,-21,0.0,0.0,0
4480,2,7673.35,3836.675,2024-02-14,2024-09-25,-268,0.0,0.0,1
4481,1,6588.61,6588.61,2024-05-24,2024-05-24,-144,0.0,0.0,3
4482,2,5422.11,2711.055,2024-06-01,2024-07-17,-198,0.0,0.0,1
4483,2,13101.21,6550.605,2023-11-13,2024-02-10,-40,0.0,0.0,1
4484,2,2350.5,1175.25,2024-08-29,2024-09-12,-255,0.0,0.0,1
4485,1,342.12,342.12,2024-07-20,2024-07-20,-201,0.0,0.0,3
4486,1,109.8,109.8,2024-10-07,2024-10-07,-280,0.0,0.0,3
4487,1,739.89,739.89,2024-06-02,2024-06-02,-153,0.0,0.0,3
4488,2,6145.179999999999,3072.5899999999997,2024-09-24,2024-10-22,-295,0.0,0.0,1
4489,1,48.72,48.72,2024-05-11,2024-05-11,-131,0.0,0.0,3
4490,1,579.57,579.57,2023-11-22,2023-11-22,40,0.0,0.0,0
4491,2,1224.79,612.395,2024-06-25,2024-06-28,-179,0.0,0.0,1
4492,1,1493.03,1493.03,2024-05-06,2024-05-06,-126,0.0,0.0,3
4493,2,5731.52,2865.76,2024-06-28,2024-08-21,-233,0.0,0.0,1
4494,1,2139.24,2139.24,2024-07-25,2024-07-25,-206,0.0,0.0,3
4495,2,4750.29,2375.145,2024-02-08,2024-06-27,-178,0.0,0.0,1
4496,1,492.12,492.12,2024-02-24,2024-02-24,-54,0.0,0.0,0
4497,1,900.33,900.33,2024-06-13,2024-06-13,-164,0.0,0.0,3
4498,2,1729.48,864.74,2024-04-21,2024-07-17,-198,0.0,0.0,1
4499,2,4090.34,2045.17,2023-11-17,2024-03-26,-85,0.0,0.0,1
4500,1,1699.8,1699.8,2023-12-31,2023-12-31,1,0.0,0.0,0
4501,1,2109.54,2109.54,2024-03-14,2024-03-14,-73,4.0,2.0,2
4502,1,1406.21,1406.21,2024-02-01,2024-02-01,-31,1.0,2.0,0
4503,1,6758.51,6758.51,2024-03-17,2024-03-17,-76,1.0,2.0,0
4504,2,4678.55,2339.275,2024-08-25,2024-10-22,-295,1.0,2.0,1
4505,1,6784.89,6784.89,2024-10-05,2024-10-05,-278,1.0,2.0,3
4506,2,2698.62,1349.31,2024-01-10,2024-04-29,-119,1.0,2.0,1
4507,2,6988.4,3494.2,2024-07-08,2024-10-02,-275,3.0,2.0,2
4508,2,9865.92,4932.96,2023-12-02,2024-05-21,-141,2.0,2.0,2
4509,2,518.28,259.14,2023-12-15,2024-01-02,-1,2.0,2.0,2
4510,1,5712.1,5712.1,2024-08-21,2024-08-21,-233,2.0,2.0,2
4511,2,1313.4,656.7,2024-05-01,2024-10-29,-302,4.0,2.0,2
4512,1,4017.23,4017.23,2024-11-04,2024-11-04,-308,4.0,2.0,2
4513,1,7113.15,7113.15,2024-04-28,2024-04-28,-118,5.0,2.0,2
4514,2,5684.92,2842.46,2023-11-21,2024-03-27,-86,2.0,2.0,2
4515,2,11760.84,5880.42,2024-05-18,2024-08-05,-217,3.0,2.0,2
4516,1,6764.48,6764.48,2023-11-25,2023-11-25,37,4.0,2.0,2
4517,2,3298.9,1649.45,2023-12-16,2024-09-15,-258,5.0,2.0,2
4518,1,1592.24,1592.24,2024-04-22,2024-04-22,-112,2.0,2.0,2
4519,2,4168.1900000000005,2084.0950000000003,2024-01-10,2024-02-14,-44,5.0,2.0,2
4520,2,4361.639999999999,2180.8199999999997,2024-04-13,2024-04-17,-107,3.0,2.0,2
4521,1,4717.62,4717.62,2023-11-12,2023-11-12,50,2.0,2.0,0
4522,1,818.55,818.55,2024-05-09,2024-05-09,-129,3.0,2.0,2
4523,1,3025.26,3025.26,2024-09-27,2024-09-27,-270,1.0,2.0,3
4524,1,4094.5,4094.5,2024-07-13,2024-07-13,-194,5.0,2.0,2
4525,2,5970.37,2985.185,2024-08-17,2024-09-17,-260,1.0,2.0,1
4526,1,1187.69,1187.69,2024-09-20,2024-09-20,-263,1.0,2.0,3
4527,2,9787.25,4893.625,2024-05-28,2024-08-11,-223,5.0,2.0,2
4528,1,1980.24,1980.24,2024-01-17,2024-01-17,-16,1.0,2.0,0
4529,1,7514.55,7514.55,2024-09-11,2024-09-11,-254,1.0,2.0,3
4530,2,2326.38,1163.19,2024-08-11,2024-08-20,-232,3.0,2.0,2
4531,2,7733.360000000001,3866.6800000000003,2023-12-23,2024-03-16,-75,2.0,2.0,2
4532,2,6336.84,3168.42,2024-04-28,2024-08-07,-219,5.0,2.0,2
4533,2,7130.57,3565.285,2023-11-07,2024-05-15,-135,4.0,2.0,2
4534,2,7554.56,3777.28,2024-02-18,2024-03-05,-64,4.0,2.0,2
4535,1,6839.64,6839.64,2024-05-15,2024-05-15,-135,4.0,2.0,2
4536,2,6768.29,3384.145,2024-03-11,2024-08-23,-235,2.0,2.0,2
4537,1,2244.6,2244.6,2024-09-02,2024-09-02,-245,5.0,2.0,2
4538,1,4711.76,4711.76,2024-09-11,2024-09-11,-254,4.0,2.0,2
4539,2,4018.3500000000004,2009.1750000000002,2024-01-02,2024-08-08,-220,1.0,2.0,1
4540,2,15802.720000000001,7901.360000000001,2024-08-05,2024-09-13,-256,2.0,2.0,1
4541,1,2698.3,2698.3,2024-04-14,2024-04-14,-104,3.0,2.0,2
4542,2,7678.49,3839.245,2024-02-18,2024-08-24,-236,5.0,2.0,2
4543,1,2980.86,2980.86,2024-02-10,2024-02-10,-40,3.0,2.0,2
4544,1,1752.0,1752.0,2023-12-30,2023-12-30,2,5.0,2.0,2
4545,2,8355.1,4177.55,2024-06-16,2024-11-01,-305,2.0,2.0,2
4546,1,4636.38,4636.38,2024-07-24,2024-07-24,-205,2.0,2.0,2
4547,1,5870.7,5870.7,2024-06-29,2024-06-29,-180,1.0,2.0,3
4548,1,1489.44,1489.44,2024-05-10,2024-05-10,-130,4.0,2.0,2
4549,2,5522.7699999999995,2761.3849999999998,2024-05-23,2024-10-19,-292,1.0,2.0,1
4550,1,2480.39,2480.39,2024-05-08,2024-05-08,-128,3.0,2.0,2
4551,1,150.47,150.47,2023-12-24,2023-12-24,8,1.0,2.0,0
4552,2,7610.6900000000005,3805.3450000000003,2024-01-12,2024-03-05,-64,2.0,2.0,2
4553,2,9348.93,4674.465,2024-09-13,2024-10-11,-284,5.0,2.0,2
4554,1,3854.16,3854.16,2024-08-17,2024-08-17,-229,2.0,2.0,2
4555,1,725.04,725.04,2024-07-28,2024-07-28,-209,3.0,2.0,2
4556,2,5159.02,2579.51,2024-06-07,2024-06-10,-161,1.0,2.0,1
4557,1,2369.22,2369.22,2024-08-25,2024-08-25,-237,3.0,2.0,2
4558,2,6540.879999999999,3270.4399999999996,2024-01-06,2024-09-02,-245,3.0,2.0,2
4559,1,1788.17,1788.17,2023-11-06,2023-11-06,56,2.0,2.0,0
4560,1,2441.54,2441.54,2024-06-01,2024-06-01,-152,1.0,2.0,3
4561,1,913.06,913.06,2024-04-23,2024-04-23,-113,4.0,2.0,2
4562,1,1218.4,1218.4,2024-09-29,2024-09-29,-272,2.0,2.0,2
4563,1,7352.19,7352.19,2024-07-03,2024-07-03,-184,4.0,2.0,2
4564,1,4659.26,4659.26,2024-06-22,2024-06-22,-173,2.0,2.0,2
4565,1,2408.4,2408.4,2024-04-26,2024-04-26,-116,2.0,2.0,2
4566,1,3584.88,3584.88,2024-03-19,2024-03-19,-78,1.0,2.0,0
4567,2,7489.37,3744.685,2023-11-15,2024-03-15,-74,4.0,2.0,2
4568,2,6073.429999999999,3036.7149999999997,2024-03-17,2024-08-24,-236,3.0,2.0,2
4569,2,6723.24,3361.62,2024-04-21,2024-05-03,-123,1.0,2.0,1
4570,1,1270.13,1270.13,2024-08-21,2024-08-21,-233,3.0,2.0,2
4571,2,8697.4,4348.7,2023-12-12,2024-08-14,-226,5.0,2.0,2
4572,2,3780.46,1890.23,2024-03-19,2024-10-19,-292,5.0,2.0,2
4573,1,3592.28,3592.28,2024-02-28,2024-02-28,-58,5.0,2.0,2
