product_id,product_name,category,price,supplier_id,total_quantity,avg_quantity,order_count,avg_price,price_std,avg_rating,cluster_dbscan,is_anomaly
963,Phone Grip,Accessories,290.96,563,47.0,3.357142857142857,14.0,437.06357142857144,338.720179263223,0.0,8,False
964,Toaster Oven,Home & Kitchen,74.02,564,31.0,5.166666666666667,6.0,302.53333333333336,244.54288177468314,0.0,8,False
965,Laptop Stand,Accessories,5.65,565,36.0,7.2,5.0,560.7760000000001,375.1939100385292,0.0,8,False
966,Mechanical Keyboard,Electronics,978.09,566,41.0,3.1538461538461537,13.0,342.0646153846154,299.8831111620933,0.0,8,False
967,Food Processor,Home & Kitchen,186.21,567,59.0,5.363636363636363,11.0,285.4463636363636,265.8796985206929,0.0,8,False
968,Monitor Stand,Furniture,999.59,568,34.0,5.666666666666667,6.0,534.28,354.7798309374421,0.0,8,False
969,Laptop Sleeve,Accessories,169.03,569,29.0,4.833333333333333,6.0,431.2616666666667,327.96483100580565,0.0,8,False
970,Wireless Mouse,Electronics,690.62,570,16.0,5.333333333333333,3.0,628.6833333333333,378.08217523884053,0.0,8,False
971,Power Strip,Electronics,695.29,571,76.0,5.846153846153846,13.0,396.3761538461539,337.5642052641853,0.0,8,False
972,Microphone,Electronics,996.76,572,85.0,5.3125,16.0,466.869375,368.07033989839044,0.0,8,False
973,Bookshelf,Furniture,92.73,573,41.0,5.125,8.0,475.13874999999996,338.6280167903376,0.0,8,False
974,Portable Charger,Accessories,41.68,574,65.0,5.416666666666667,12.0,439.40166666666664,386.6217697354009,0.0,8,False
975,Bluetooth Headphones,Electronics,43.54,575,61.0,5.083333333333333,12.0,501.52,361.9844957503517,0.0,8,False
976,Noise Cancelling Headset,Electronics,744.79,576,69.0,5.75,12.0,363.4783333333333,344.61732895365475,0.0,8,False
977,Smart Watch,Electronics,930.8,577,65.0,3.823529411764706,17.0,363.54470588235296,337.9673903669859,0.0,8,False
978,Cable Organizer,Accessories,965.57,578,29.0,4.833333333333333,6.0,332.6133333333333,369.0290307098707,0.0,8,False
979,Storage Containers,Home & Kitchen,801.92,579,63.0,4.846153846153846,13.0,364.72769230769234,323.3557940606045,0.0,8,False
980,Kitchen Blender,Home & Kitchen,100.12,580,59.0,5.363636363636363,11.0,364.35909090909087,298.81321116893565,0.0,8,False
981,Wall Clock,Home & Kitchen,931.48,581,41.0,3.727272727272727,11.0,271.78,323.91848724640585,0.0,8,False
982,Storage Shelf,Furniture,267.23,582,58.0,3.411764705882353,17.0,299.52764705882356,307.7018488027292,0.0,8,False
983,WiFi Router,Electronics,668.77,583,25.0,5.0,5.0,345.594,311.71311847594734,0.0,8,False
984,Air Purifier,Home & Kitchen,257.34,584,45.0,4.5,10.0,436.849,297.5561802584513,0.0,8,False
985,Smartphone Case,Accessories,242.47,585,74.0,4.625,16.0,239.88,268.821703141692,0.0,8,False
986,Standing Desk,Furniture,521.17,586,119.0,4.76,25.0,327.344,289.0210651348214,0.0,-1,True
987,Throw Pillows,Home & Kitchen,430.63,587,47.0,5.222222222222222,9.0,506.68888888888887,308.5020304813424,0.0,8,False
988,Wireless Charger,Electronics,780.76,588,41.0,5.857142857142857,7.0,397.54714285714283,305.53865149460694,0.0,8,False
989,Wireless Presenter,Electronics,120.05,589,20.0,3.3333333333333335,6.0,219.4466666666667,213.64697055344985,0.0,8,False
990,USB-C Hub,Electronics,324.25,590,32.0,3.5555555555555554,9.0,326.50444444444446,315.0209435541989,0.0,8,False
991,Wireless Earbuds,Electronics,724.95,591,93.0,4.2272727272727275,22.0,270.53227272727275,342.3444114579549,0.0,8,False
992,Electric Kettle,Home & Kitchen,428.31,592,33.0,4.714285714285714,7.0,308.03999999999996,232.9898177317341,0.0,8,False
993,Desk Organizer,Accessories,213.96,593,23.0,3.8333333333333335,6.0,149.81833333333333,167.42936915806217,0.0,8,False
994,Screen Protector,Accessories,982.95,594,44.0,5.5,8.0,598.7575,345.4258420207068,0.0,8,False
995,Desk Lamp,Home & Kitchen,202.99,595,75.0,4.411764705882353,17.0,337.1041176470588,290.33883212246224,0.0,8,False
996,4K Monitor,Electronics,205.43,596,91.0,4.7894736842105265,19.0,405.6842105263158,336.2214490037414,0.0,8,False
997,Water Bottle,Home & Kitchen,864.32,597,44.0,4.888888888888889,9.0,348.4666666666667,293.27412206841575,0.0,8,False
998,File Cabinet,Furniture,826.71,598,50.0,5.0,10.0,468.846,340.65214581577044,0.0,8,False
999,Webcam HD,Electronics,965.15,599,45.0,5.625,8.0,307.29499999999996,298.5848136507567,0.0,8,False
1000,Keyboard Wrist Rest,Accessories,81.88,600,28.0,3.5,8.0,346.4825,301.8728725686645,0.0,8,False
1001,Office Chair,Furniture,664.47,501,43.0,3.909090909090909,11.0,347.2663636363636,333.51887587579586,0.0,8,False
1002,Coffee Maker,Home & Kitchen,409.26,502,21.0,4.2,5.0,176.674,176.63141107968312,0.0,8,False
1003,Document Scanner,Electronics,733.48,503,38.0,4.75,8.0,415.68375,366.26824701254526,0.0,8,False
1004,Desk Mat,Accessories,210.71,504,25.0,5.0,5.0,419.55600000000004,331.683518779574,0.0,8,False
1005,Tablet Stand,Accessories,839.39,505,86.0,4.526315789473684,19.0,349.7942105263158,293.45497118743765,0.0,8,False
1006,Drawer Unit,Furniture,208.15,506,55.0,4.583333333333333,12.0,339.27833333333336,292.2678444613102,0.0,8,False
1007,Bath Towels,Home & Kitchen,42.02,507,40.0,4.0,10.0,496.662,327.196949619033,0.0,8,False
1008,External SSD,Electronics,891.71,508,62.0,5.636363636363637,11.0,342.75636363636363,316.5946287375301,0.0,8,False
1009,Computer Speakers,Electronics,947.71,509,20.0,5.0,4.0,410.265,417.97215971880235,0.0,8,False
1010,Gaming Keyboard,Electronics,828.61,510,24.0,3.4285714285714284,7.0,414.9742857142857,377.2283134856636,0.0,8,False
1011,Gaming Mouse Pad,Accessories,44.39,511,40.0,5.714285714285714,7.0,294.6985714285714,218.6292340492286,0.0,8,False
1012,Rice Cooker,Home & Kitchen,36.0,512,98.0,6.125,16.0,485.26375,349.85498115409666,0.0,8,False
1013,Phone Grip,Accessories,718.16,513,35.0,3.5,10.0,454.762,395.0204299583054,0.0,8,False
1014,Toaster Oven,Home & Kitchen,289.76,514,52.0,4.333333333333333,12.0,486.9675,333.8323875328892,0.0,8,False
1015,Laptop Stand,Accessories,938.28,515,39.0,4.333333333333333,9.0,313.9622222222222,335.28023058248516,0.0,8,False
1016,Mechanical Keyboard,Electronics,605.03,516,64.0,4.571428571428571,14.0,346.0214285714286,349.95141460268104,0.0,8,False
1017,Food Processor,Home & Kitchen,855.76,517,25.0,3.125,8.0,466.955,426.15424213037505,0.0,8,False
1018,Monitor Stand,Furniture,909.83,518,40.0,5.0,8.0,576.705,314.826774183609,0.0,8,False
1019,Laptop Sleeve,Accessories,322.62,519,41.0,3.4166666666666665,12.0,375.6616666666667,356.73954741222457,0.0,8,False
1020,Wireless Mouse,Electronics,269.25,520,78.0,5.571428571428571,14.0,526.7042857142857,256.7839200487531,0.0,8,False
1021,Power Strip,Electronics,657.13,521,28.0,3.5,8.0,487.2575,409.4645561409612,0.0,8,False
1022,Microphone,Electronics,260.18,522,41.0,3.727272727272727,11.0,399.42999999999995,361.55907049886054,0.0,8,False
1023,Bookshelf,Furniture,816.61,523,7.0,1.75,4.0,204.535,318.8860250413408,0.0,8,False
1024,Portable Charger,Accessories,146.82,524,58.0,3.625,16.0,238.141875,320.01585302853874,0.0,8,False
1025,Bluetooth Headphones,Electronics,661.38,525,92.0,4.6,20.0,393.94050000000004,351.3202266110686,0.0,8,False
1026,Noise Cancelling Headset,Electronics,510.48,526,48.0,4.8,10.0,456.904,351.1630200158705,0.0,8,False
1027,Smart Watch,Electronics,948.37,527,58.0,5.2727272727272725,11.0,349.6127272727272,285.09776151667376,0.0,8,False
1028,Cable Organizer,Accessories,436.54,528,44.0,4.888888888888889,9.0,395.7033333333333,308.29900109309466,0.0,8,False
1029,Storage Containers,Home & Kitchen,346.65,529,34.0,5.666666666666667,6.0,553.13,325.3623759441155,0.0,8,False
1030,Kitchen Blender,Home & Kitchen,651.91,530,39.0,5.571428571428571,7.0,490.0028571428571,370.4867491429028,0.0,8,False
1031,Wall Clock,Home & Kitchen,459.99,531,21.0,3.5,6.0,557.5816666666666,420.28972713672965,0.0,8,False
1032,Storage Shelf,Furniture,680.43,532,47.0,2.473684210526316,19.0,342.82736842105265,320.3250086820173,0.0,8,False
1033,WiFi Router,Electronics,339.34,533,44.0,4.0,11.0,342.6618181818182,329.741909402435,0.0,8,False
1034,Air Purifier,Home & Kitchen,944.73,534,81.0,4.5,18.0,385.72166666666664,308.7344621524916,0.0,8,False
1035,Smartphone Case,Accessories,692.84,535,18.0,3.6,5.0,539.538,352.82651029932543,0.0,8,False
1036,Standing Desk,Furniture,700.69,536,26.0,3.7142857142857144,7.0,319.94,239.29879746180646,0.0,8,False
1037,Throw Pillows,Home & Kitchen,216.2,537,36.0,5.142857142857143,7.0,166.25142857142856,161.37534326620568,0.0,8,False
1038,Wireless Charger,Electronics,758.97,538,77.0,4.8125,16.0,372.0875,348.82058871765776,0.0,8,False
1039,Wireless Presenter,Electronics,85.61,539,64.0,4.266666666666667,15.0,353.11733333333336,349.61308829428384,0.0,8,False
1040,USB-C Hub,Electronics,282.19,540,33.0,4.714285714285714,7.0,293.3442857142857,305.8516385906269,0.0,8,False
1041,Wireless Earbuds,Electronics,60.63,541,18.0,4.5,4.0,285.9775,260.5636565057888,0.0,8,False
1042,Electric Kettle,Home & Kitchen,154.16,542,42.0,3.5,12.0,396.0208333333333,336.79658372426127,0.0,8,False
1043,Desk Organizer,Accessories,284.47,543,62.0,5.166666666666667,12.0,481.36833333333334,331.0997584039461,0.0,8,False
1044,Screen Protector,Accessories,822.12,544,37.0,4.625,8.0,242.20625,270.32008391838525,0.0,8,False
1045,Desk Lamp,Home & Kitchen,86.25,545,50.0,5.0,10.0,313.24100000000004,339.73999412786253,0.0,8,False
1046,4K Monitor,Electronics,689.2,546,69.0,4.6,15.0,291.106,347.5281570257499,0.0,8,False
1047,Water Bottle,Home & Kitchen,498.9,547,18.0,3.0,6.0,316.0566666666667,354.3135853825911,0.0,8,False
1048,File Cabinet,Furniture,684.26,548,42.0,5.25,8.0,430.94,337.90390121622283,0.0,8,False
1049,Webcam HD,Electronics,556.43,549,31.0,6.2,5.0,220.92600000000002,183.46692884550063,0.0,8,False
1050,Keyboard Wrist Rest,Accessories,666.27,550,30.0,3.3333333333333335,9.0,488.6733333333334,365.1353856105979,0.0,8,False
1051,Office Chair,Furniture,393.8,551,18.0,3.6,5.0,385.882,231.09607627564773,0.0,8,False
1052,Coffee Maker,Home & Kitchen,159.9,552,54.0,4.909090909090909,11.0,413.3263636363636,335.6528877954941,0.0,8,False
1053,Document Scanner,Electronics,551.36,553,68.0,5.230769230769231,13.0,369.58,353.2575654769005,0.0,8,False
1054,Desk Mat,Accessories,622.6,554,59.0,6.555555555555555,9.0,506.40000000000003,368.4844215160256,0.0,8,False
1055,Tablet Stand,Accessories,45.31,555,21.0,3.0,7.0,229.29571428571427,306.4995906934267,0.0,8,False
1056,Drawer Unit,Furniture,11.94,556,54.0,4.153846153846154,13.0,497.47153846153844,375.0576811159886,0.0,8,False
1057,Bath Towels,Home & Kitchen,888.91,557,50.0,4.166666666666667,12.0,263.75416666666666,272.4342641798979,0.0,8,False
1058,External SSD,Electronics,699.63,558,29.0,3.625,8.0,165.78625,224.56183411495246,0.0,8,False
1059,Computer Speakers,Electronics,78.75,559,71.0,5.071428571428571,14.0,349.2242857142857,332.65788593166934,0.0,8,False
1060,Gaming Keyboard,Electronics,400.13,560,75.0,4.411764705882353,17.0,410.5235294117647,370.18350158977194,0.0,8,False
1061,Gaming Mouse Pad,Accessories,310.06,561,64.0,5.333333333333333,12.0,520.7108333333333,393.7455592236353,0.0,8,False
1062,Rice Cooker,Home & Kitchen,765.28,562,38.0,4.222222222222222,9.0,458.38444444444445,336.9257033869304,0.0,8,False
1063,Phone Grip,Accessories,360.14,563,35.0,3.888888888888889,9.0,274.11333333333334,320.72774985180183,0.0,8,False
1064,Toaster Oven,Home & Kitchen,630.68,564,46.0,5.111111111111111,9.0,460.91999999999996,397.2041958804061,0.0,8,False
1065,Laptop Stand,Accessories,208.07,565,53.0,6.625,8.0,353.0125,274.7362500784031,0.0,8,False
1066,Mechanical Keyboard,Electronics,523.6,566,79.0,4.647058823529412,17.0,470.4829411764706,288.889254511238,0.0,8,False
1067,Food Processor,Home & Kitchen,564.21,567,26.0,3.7142857142857144,7.0,492.73428571428576,307.8551730850695,0.0,8,False
1068,Monitor Stand,Furniture,130.7,568,83.0,4.882352941176471,17.0,395.2494117647059,341.24643244418303,0.0,8,False
1069,Laptop Sleeve,Accessories,227.11,569,60.0,4.615384615384615,13.0,300.9907692307692,290.0539006650758,0.0,8,False
1070,Wireless Mouse,Electronics,566.42,570,24.0,8.0,3.0,473.09666666666664,449.3732281003546,0.0,8,False
1071,Power Strip,Electronics,83.85,571,61.0,4.066666666666666,15.0,300.886,296.1745202892569,0.0,8,False
1072,Microphone,Electronics,337.73,572,55.0,4.230769230769231,13.0,362.1569230769231,311.14822160251896,0.0,8,False
1073,Bookshelf,Furniture,570.81,573,52.0,3.7142857142857144,14.0,392.92142857142863,332.29151728465877,0.0,8,False
1074,Portable Charger,Accessories,733.12,574,33.0,4.714285714285714,7.0,241.45000000000002,232.52998631000978,0.0,8,False
1075,Bluetooth Headphones,Electronics,61.17,575,65.0,5.0,13.0,387.3830769230769,314.3862135278999,0.0,8,False
1076,Noise Cancelling Headset,Electronics,222.85,576,47.0,4.7,10.0,347.051,327.0470146783181,0.0,8,False
1077,Smart Watch,Electronics,756.29,577,41.0,3.4166666666666665,12.0,324.28249999999997,340.02181657612397,0.0,8,False
1078,Cable Organizer,Accessories,594.9,578,34.0,4.857142857142857,7.0,528.0828571428572,324.2561040142131,0.0,8,False
1079,Storage Containers,Home & Kitchen,821.21,579,37.0,3.3636363636363638,11.0,316.40090909090907,360.8384162046648,0.0,8,False
1080,Kitchen Blender,Home & Kitchen,224.35,580,62.0,4.769230769230769,13.0,404.9423076923077,388.14634575019613,0.0,8,False
1081,Wall Clock,Home & Kitchen,363.94,581,20.0,4.0,5.0,375.908,333.55178903732474,0.0,8,False
1082,Storage Shelf,Furniture,35.99,582,47.0,4.2727272727272725,11.0,388.4563636363637,263.71449475797596,0.0,8,False
1083,WiFi Router,Electronics,5.44,583,7.0,2.3333333333333335,3.0,374.81,466.39487314935184,0.0,8,False
1084,Air Purifier,Home & Kitchen,464.12,584,34.0,5.666666666666667,6.0,218.41666666666666,180.06612192932533,0.0,8,False
1085,Smartphone Case,Accessories,503.29,585,37.0,4.625,8.0,249.64749999999998,198.3049111667614,0.0,8,False
1086,Standing Desk,Furniture,747.0,586,25.0,5.0,5.0,352.816,307.53511592987223,0.0,8,False
1087,Throw Pillows,Home & Kitchen,889.82,587,47.0,4.2727272727272725,11.0,303.6209090909091,286.0180605994854,0.0,8,False
1088,Wireless Charger,Electronics,298.27,588,75.0,5.769230769230769,13.0,368.0069230769231,332.03969459952157,0.0,8,False
1089,Wireless Presenter,Electronics,512.52,589,32.0,4.571428571428571,7.0,465.02,335.936980796498,0.0,8,False
1090,USB-C Hub,Electronics,378.11,590,27.0,3.857142857142857,7.0,433.70285714285717,400.8985831734458,0.0,8,False
1091,Wireless Earbuds,Electronics,330.44,591,46.0,5.111111111111111,9.0,504.1733333333334,372.15487337263227,0.0,8,False
1092,Electric Kettle,Home & Kitchen,359.63,592,52.0,4.7272727272727275,11.0,334.2736363636364,315.08973186293224,0.0,8,False
1093,Desk Organizer,Accessories,331.83,593,58.0,5.2727272727272725,11.0,425.6081818181818,328.0298142796835,0.0,8,False
1094,Screen Protector,Accessories,214.29,594,59.0,4.916666666666667,12.0,370.5416666666667,277.148861111049,0.0,8,False
1095,Desk Lamp,Home & Kitchen,338.72,595,36.0,4.0,9.0,439.1433333333333,281.3768875547528,0.0,8,False
1096,4K Monitor,Electronics,681.7,596,56.0,4.3076923076923075,13.0,399.71384615384613,364.263868290979,0.0,8,False
1097,Water Bottle,Home & Kitchen,40.51,597,60.0,4.0,15.0,457.9513333333333,336.04037998997904,0.0,8,False
1098,File Cabinet,Furniture,794.54,598,57.0,5.7,10.0,394.64099999999996,259.57482905063557,0.0,8,False
1099,Webcam HD,Electronics,136.4,599,91.0,7.0,13.0,321.40846153846155,308.58061334239585,0.0,8,False
1100,Keyboard Wrist Rest,Accessories,308.02,600,65.0,5.416666666666667,12.0,293.93,273.4590754158156,0.0,8,False
1101,Office Chair,Furniture,749.89,501,41.0,5.125,8.0,467.27250000000004,367.74210446025506,0.0,8,False
1102,Coffee Maker,Home & Kitchen,957.86,502,34.0,4.857142857142857,7.0,242.34285714285713,250.55889771430893,0.0,8,False
1103,Document Scanner,Electronics,856.12,503,66.0,3.8823529411764706,17.0,299.28764705882355,318.7983570481781,0.0,8,False
1104,Desk Mat,Accessories,129.46,504,27.0,3.375,8.0,358.84875,258.3449578394582,0.0,8,False
1105,Tablet Stand,Accessories,28.95,505,70.0,4.666666666666667,15.0,463.88466666666665,272.85824430243906,0.0,8,False
1106,Drawer Unit,Furniture,674.61,506,33.0,5.5,6.0,299.325,282.86435913702525,0.0,8,False
1107,Bath Towels,Home & Kitchen,744.81,507,68.0,4.857142857142857,14.0,453.50928571428574,278.0590185129294,0.0,8,False
1108,External SSD,Electronics,761.84,508,36.0,5.142857142857143,7.0,499.4557142857143,292.16380752682466,0.0,8,False
1109,Computer Speakers,Electronics,344.94,509,59.0,4.916666666666667,12.0,309.1066666666667,296.59301509991866,0.0,8,False
1110,Gaming Keyboard,Electronics,620.02,510,17.0,4.25,4.0,389.755,334.7142634646254,0.0,8,False
1111,Gaming Mouse Pad,Accessories,295.47,511,86.0,3.909090909090909,22.0,221.27727272727273,274.53919737802414,0.0,8,False
1223,Bookshelf,Furniture,271.63,523,91.0,5.6875,16.0,469.205625,330.7725770166717,0.0,8,False
1112,Rice Cooker,Home & Kitchen,699.58,512,25.0,8.333333333333334,3.0,645.08,327.91616794540647,0.0,8,False
1113,Phone Grip,Accessories,261.74,513,60.0,4.615384615384615,13.0,418.69076923076926,302.98103231229777,0.0,8,False
1114,Toaster Oven,Home & Kitchen,781.27,514,22.0,2.75,8.0,335.93375,304.9471536858008,0.0,8,False
1115,Laptop Stand,Accessories,261.24,515,44.0,4.888888888888889,9.0,301.39666666666665,347.77570738911595,0.0,8,False
1116,Mechanical Keyboard,Electronics,290.68,516,66.0,4.714285714285714,14.0,367.2864285714286,305.9633525216112,0.0,8,False
1117,Food Processor,Home & Kitchen,171.93,517,53.0,5.3,10.0,268.655,285.7033474408182,0.0,8,False
1118,Monitor Stand,Furniture,651.62,518,89.0,4.238095238095238,21.0,286.01428571428573,285.57139301007425,0.0,8,False
1119,Laptop Sleeve,Accessories,241.42,519,45.0,5.0,9.0,301.25888888888886,261.2621961480671,0.0,8,False
1120,Wireless Mouse,Electronics,872.01,520,73.0,4.866666666666666,15.0,210.478,234.6315260208166,0.0,8,False
1121,Power Strip,Electronics,177.16,521,41.0,5.125,8.0,331.86125000000004,342.8895080858514,0.0,8,False
1122,Microphone,Electronics,807.5,522,38.0,4.75,8.0,550.33,438.78125887833585,0.0,8,False
1123,Bookshelf,Furniture,421.51,523,28.0,3.111111111111111,9.0,172.75222222222223,253.0394627710161,0.0,8,False
1124,Portable Charger,Accessories,813.11,524,18.0,3.0,6.0,232.28166666666667,284.53147688202563,0.0,8,False
1125,Bluetooth Headphones,Electronics,113.24,525,42.0,3.8181818181818183,11.0,273.2318181818182,267.74074907709445,0.0,8,False
1126,Noise Cancelling Headset,Electronics,375.65,526,42.0,4.2,10.0,490.04499999999996,336.81916731715586,0.0,8,False
1127,Smart Watch,Electronics,653.28,527,39.0,5.571428571428571,7.0,464.49142857142857,240.0396016236051,0.0,8,False
1128,Cable Organizer,Accessories,123.5,528,27.0,5.4,5.0,530.4680000000001,471.1432201252609,0.0,8,False
1129,Storage Containers,Home & Kitchen,691.53,529,31.0,4.428571428571429,7.0,484.26142857142855,267.11183284837654,0.0,8,False
1130,Kitchen Blender,Home & Kitchen,270.63,530,55.0,3.9285714285714284,14.0,428.4542857142857,362.2524520002863,0.0,8,False
1131,Wall Clock,Home & Kitchen,385.74,531,75.0,4.6875,16.0,355.89125,354.16889592161164,0.0,8,False
1132,Storage Shelf,Furniture,791.28,532,22.0,5.5,4.0,491.7875,331.6362328792398,0.0,8,False
1133,WiFi Router,Electronics,854.56,533,44.0,3.6666666666666665,12.0,316.2075,366.9669053476819,0.0,8,False
1134,Air Purifier,Home & Kitchen,857.1,534,35.0,4.375,8.0,399.12874999999997,413.6406165963567,0.0,8,False
1135,Smartphone Case,Accessories,801.68,535,52.0,4.0,13.0,366.2923076923077,338.98966348926353,0.0,8,False
1136,Standing Desk,Furniture,307.88,536,91.0,5.055555555555555,18.0,463.02111111111105,344.24966570770874,0.0,8,False
1137,Throw Pillows,Home & Kitchen,290.75,537,39.0,3.9,10.0,256.899,252.5421290904857,0.0,8,False
1138,Wireless Charger,Electronics,601.24,538,52.0,4.333333333333333,12.0,223.62416666666664,200.89257981945264,0.0,8,False
1139,Wireless Presenter,Electronics,295.84,539,31.0,7.75,4.0,625.5025,148.60366648123684,0.0,8,False
1140,USB-C Hub,Electronics,207.43,540,82.0,4.555555555555555,18.0,351.8955555555556,313.3752528654692,0.0,8,False
1141,Wireless Earbuds,Electronics,150.71,541,62.0,5.166666666666667,12.0,467.2633333333333,395.62817333113844,0.0,8,False
1142,Electric Kettle,Home & Kitchen,203.15,542,79.0,4.647058823529412,17.0,432.824705882353,309.2077609415238,0.0,8,False
1143,Desk Organizer,Accessories,58.2,543,69.0,4.928571428571429,14.0,498.48928571428576,378.25385382071096,0.0,8,False
1144,Screen Protector,Accessories,274.68,544,29.0,4.833333333333333,6.0,162.67,240.43018903623562,0.0,8,False
1145,Desk Lamp,Home & Kitchen,523.51,545,47.0,3.6153846153846154,13.0,423.2346153846154,407.1698642175315,0.0,8,False
1146,4K Monitor,Electronics,471.95,546,84.0,6.461538461538462,13.0,475.2776923076923,302.1682065272543,0.0,8,False
1147,Water Bottle,Home & Kitchen,647.05,547,21.0,4.2,5.0,602.212,434.03935065843973,0.0,8,False
1148,File Cabinet,Furniture,780.38,548,32.0,4.0,8.0,303.6075,316.75312594015094,0.0,8,False
1149,Webcam HD,Electronics,807.63,549,36.0,4.0,9.0,204.74666666666667,250.12016617018307,0.0,8,False
1150,Keyboard Wrist Rest,Accessories,627.45,550,45.0,4.090909090909091,11.0,465.15727272727275,298.3649535414946,0.0,8,False
1151,Office Chair,Furniture,95.87,551,83.0,6.916666666666667,12.0,393.2008333333333,325.1058754106347,0.0,8,False
1152,Coffee Maker,Home & Kitchen,469.44,552,37.0,5.285714285714286,7.0,509.5914285714286,369.3637013129729,0.0,8,False
1153,Document Scanner,Electronics,163.03,553,71.0,4.733333333333333,15.0,490.51666666666665,305.89479194339884,0.0,8,False
1154,Desk Mat,Accessories,595.51,554,80.0,6.153846153846154,13.0,372.6007692307693,337.1211307394208,0.0,8,False
1155,Tablet Stand,Accessories,578.36,555,42.0,4.666666666666667,9.0,455.78999999999996,303.4870359669421,0.0,8,False
1156,Drawer Unit,Furniture,391.59,556,45.0,5.0,9.0,249.42222222222225,231.7924044149084,0.0,8,False
1157,Bath Towels,Home & Kitchen,579.74,557,54.0,4.909090909090909,11.0,212.24818181818182,300.9436118550511,0.0,8,False
1158,External SSD,Electronics,402.37,558,53.0,5.3,10.0,476.901,296.7746204501546,0.0,8,False
1159,Computer Speakers,Electronics,436.09,559,63.0,6.3,10.0,563.469,294.3930909685212,0.0,8,False
1160,Gaming Keyboard,Electronics,717.37,560,36.0,5.142857142857143,7.0,492.13,388.0167081454096,0.0,8,False
1161,Gaming Mouse Pad,Accessories,411.57,561,52.0,5.2,10.0,455.23199999999997,390.5322256385793,0.0,8,False
1162,Rice Cooker,Home & Kitchen,318.41,562,46.0,4.6,10.0,576.4730000000001,401.12067923783513,0.0,8,False
1163,Phone Grip,Accessories,134.47,563,34.0,4.857142857142857,7.0,395.23999999999995,463.94354645797154,0.0,8,False
1164,Toaster Oven,Home & Kitchen,789.37,564,31.0,3.4444444444444446,9.0,352.0655555555556,355.75765153792236,0.0,8,False
1165,Laptop Stand,Accessories,778.28,565,11.0,3.6666666666666665,3.0,799.68,90.69900275085725,0.0,8,False
1166,Mechanical Keyboard,Electronics,487.48,566,43.0,4.3,10.0,429.99300000000005,352.67559220116783,0.0,8,False
1167,Food Processor,Home & Kitchen,419.49,567,73.0,4.294117647058823,17.0,280.69705882352946,317.65295525865776,0.0,8,False
1168,Monitor Stand,Furniture,991.36,568,29.0,4.833333333333333,6.0,498.83166666666665,251.88889974881124,0.0,8,False
1169,Laptop Sleeve,Accessories,735.7,569,46.0,4.181818181818182,11.0,466.69363636363636,311.7564949210434,0.0,8,False
1170,Wireless Mouse,Electronics,992.09,570,40.0,5.0,8.0,316.7125,333.7571150980477,0.0,8,False
1171,Power Strip,Electronics,431.09,571,65.0,4.642857142857143,14.0,566.9378571428572,336.880533747695,0.0,8,False
1172,Microphone,Electronics,610.49,572,73.0,4.5625,16.0,450.09499999999997,344.69055155796383,0.0,8,False
1173,Bookshelf,Furniture,824.89,573,56.0,3.7333333333333334,15.0,338.5486666666667,339.82418260596097,0.0,8,False
1174,Portable Charger,Accessories,478.44,574,17.0,3.4,5.0,391.75,305.2395266835539,0.0,8,False
1175,Bluetooth Headphones,Electronics,77.86,575,26.0,3.7142857142857144,7.0,356.5428571428571,330.01002109604116,0.0,8,False
1176,Noise Cancelling Headset,Electronics,348.42,576,31.0,5.166666666666667,6.0,569.0183333333333,314.10005020163027,0.0,8,False
1177,Smart Watch,Electronics,392.3,577,20.0,4.0,5.0,448.08599999999996,399.9136782857021,0.0,8,False
1178,Cable Organizer,Accessories,708.99,578,94.0,5.529411764705882,17.0,422.7029411764706,348.2764461201171,0.0,8,False
1179,Storage Containers,Home & Kitchen,644.19,579,72.0,5.538461538461538,13.0,464.38153846153847,355.6036981164602,0.0,8,False
1180,Kitchen Blender,Home & Kitchen,128.02,580,31.0,5.166666666666667,6.0,450.58833333333337,278.16372900985255,0.0,8,False
1181,Wall Clock,Home & Kitchen,138.84,581,107.0,5.35,20.0,471.9,317.85369446368014,0.0,8,False
1182,Storage Shelf,Furniture,937.93,582,42.0,4.2,10.0,433.24399999999997,393.7672211458045,0.0,8,False
1183,WiFi Router,Electronics,642.47,583,78.0,4.105263157894737,19.0,353.6831578947369,320.32345224185565,0.0,8,False
1184,Air Purifier,Home & Kitchen,508.82,584,43.0,4.3,10.0,185.127,273.1484877843714,0.0,8,False
1185,Smartphone Case,Accessories,713.16,585,39.0,4.333333333333333,9.0,487.3822222222222,382.4226252386807,0.0,8,False
1186,Standing Desk,Furniture,416.91,586,117.0,6.157894736842105,19.0,505.8342105263158,350.90357116886736,0.0,8,False
1187,Throw Pillows,Home & Kitchen,740.73,587,27.0,4.5,6.0,206.97500000000002,167.88753434963536,0.0,8,False
1188,Wireless Charger,Electronics,972.74,588,85.0,5.3125,16.0,358.539375,326.964915313937,0.0,8,False
1189,Wireless Presenter,Electronics,168.92,589,38.0,5.428571428571429,7.0,539.3485714285714,339.25309909803195,0.0,8,False
1190,USB-C Hub,Electronics,827.84,590,69.0,5.75,12.0,445.08666666666664,313.2128052163818,0.0,8,False
1191,Wireless Earbuds,Electronics,294.02,591,67.0,5.583333333333333,12.0,412.9691666666667,311.7594322684293,0.0,8,False
1192,Electric Kettle,Home & Kitchen,147.69,592,46.0,4.6,10.0,381.133,355.56847710704363,0.0,8,False
